sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
lucene;org.apache.lucene.facet.taxonomy.writercache.cl2o.CompactLabelToOrdinal;0;0;1;1;3;1;53;4;9;0.7469136;0;2;253;18;FeLm
lucene;org.apache.lucene.index.SegmentMerger;0;0;1;1;1;7;61;6;32;0.5694445;0;1;282;12;FeLm
lucene;org.apache.lucene.search.vectorhighlight.FieldQuery;0;0;1;1;1;1;71;4;13;0.84000003;0;1;269;15;FeLm
quartz;org.quartz.SimpleTrigger;0;0;1;1;5;1;127;3;6;0.8834459;0;2;344;37;FeLm
quartz;org.quartz.simpl.RAMJobStore;0;0;1;1;11;1;196;5;17;0.85939395;2;1;775;55;FeLm
struts;org.apache.struts2.views.jsp.ui.AbstractUITag;0;0;1;1;1;1;42;0;3;0.95180035;16;4;211;42;FeLm
struts;org.apache.struts2.dispatcher.FilterDispatcher;0;0;1;1;2;1;23;3;25;0.64;1;1;140;10;FeLm
struts;org.apache.struts2.components.ServletUrlRenderer;0;0;1;1;2;1;55;3;14;0.75;0;1;197;8;FeLm
struts;org.apache.struts2.interceptor.debugging.DebuggingInterceptor;0;0;1;1;1;2;46;5;13;0.92543864;0;1;266;12;FeLm
struts;org.apache.struts2.convention.SEOActionNameBuilder;0;0;1;1;1;1;12;2;5;0.4166667;0;1;44;3;FeLm
struts;org.apache.struts2.sitemesh.VelocityDecoratorServlet;0;0;1;1;1;1;10;2;16;0.6;0;2;72;5;FeLm
struts;org.apache.struts2.util.FastByteArrayOutputStream;0;0;1;1;2;2;55;3;3;0.74436086;0;2;188;19;FeLm
struts;org.apache.struts2.portlet.dispatcher.Jsr168Dispatcher;0;0;1;1;1;1;51;3;37;0.7847222;0;2;259;18;FeLm
struts;org.apache.struts2.jasper.compiler.TagPluginManager;0;0;1;1;2;1;16;2;13;0.5833333;0;1;152;4;FeLm
struts;org.apache.struts2.osgi.OsgiConfigurationProvider;0;0;1;1;1;1;36;3;19;0.75;0;1;126;12;FeLm
struts;org.apache.struts2.interceptor.debugging.ObjectToHTMLWriter;0;0;1;1;1;1;29;3;3;0.33333334;0;1;113;6;FeLm
struts;org.apache.struts2.rest.DefaultContentTypeHandlerManager;0;0;1;1;1;1;27;4;11;0.5555556;0;1;108;6;FeLm
struts;org.apache.struts2.jasper.compiler.Compiler;0;0;1;1;1;1;70;4;23;0.75000006;1;1;299;15;FeLm
struts;com.opensymphony.xwork2.DefaultActionInvocation;0;0;1;1;3;2;74;5;25;0.88492066;3;1;334;24;FeLm
struts;org.apache.struts2.jasper.runtime.JspRuntimeLibrary;0;0;1;1;3;1;231;4;22;0.9777778;0;1;673;45;FeLm
