sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;loc;nom;classification
weka;weka.core.neighboursearch.BallTree;0;1;1;1;1;1;20;67;2;71;4;248;25;HetAgg
weka;weka.core.neighboursearch.balltrees.MedianOfWidestDimension;0;1;1;0;2;0;15;33;2;21;4;123;15;HetAgg
weka;weka.core.neighboursearch.balltrees.MiddleOutConstructor;1;0;1;0;6;0;19;103;3;71;4;501;35;HetAgg
weka;weka.core.neighboursearch.CoverTree;1;1;1;1;8;1;25;186;2;121;7;866;54;HetAgg
weka;weka.core.neighboursearch.KDTree;0;1;1;0;8;0;22;136;2;103;4;512;50;HetAgg
weka;weka.core.TestInstances;0;0;1;1;1;1;14;195;1;125;8;778;69;HetAgg
weka;weka.core.xml.XMLOptions;0;0;1;1;1;1;9;43;1;47;4;162;16;HetAgg
weka;weka.core.xml.XMLSerialization;1;0;1;1;4;1;13;186;1;148;8;683;58;HetAgg
weka;weka.datagenerators.classifiers.classification.Agrawal;0;0;1;1;1;2;16;52;3;46;3;347;28;HetAgg
weka;weka.datagenerators.classifiers.classification.LED24;0;1;1;0;1;0;13;31;3;31;2;125;18;HetAgg
weka;weka.datagenerators.classifiers.classification.RDG1;0;1;1;0;3;0;16;105;3;89;3;442;53;HetAgg
weka;weka.datagenerators.classifiers.regression.MexicanHat;0;1;1;0;1;0;11;45;3;53;1;191;36;HetAgg
weka;weka.datagenerators.clusterers.BIRCHCluster;1;0;1;0;6;0;18;108;3;93;3;506;66;HetAgg
weka;weka.datagenerators.clusterers.SubspaceClusterDefinition;0;1;1;0;1;0;13;109;2;57;4;363;55;HetAgg
weka;weka.datagenerators.DataGenerator;0;0;1;1;2;1;8;82;1;76;4;296;45;HetAgg
weka;weka.estimators.CheckEstimator;0;0;1;1;5;1;19;218;1;121;6;1061;51;HetAgg
weka;weka.experiment.AveragingResultProducer;0;0;1;1;2;1;15;111;1;68;6;453;43;HetAgg
weka;weka.experiment.DatabaseUtils;1;0;1;1;9;1;5;198;1;82;4;722;47;HetAgg
weka;weka.experiment.PairedCorrectedTTester;0;0;1;1;1;1;14;32;2;39;4;143;6;HetAgg
weka;weka.experiment.PairedTTester;0;0;1;1;2;1;23;150;1;131;5;717;43;HetAgg
weka;weka.experiment.RandomSplitResultProducer;0;0;1;1;7;2;16;78;1;69;5;351;36;HetAgg
weka;weka.experiment.RegressionSplitEvaluator;0;0;1;1;1;3;16;74;1;64;6;360;22;HetAgg
weka;weka.experiment.RemoteExperiment;0;0;1;1;1;1;19;84;2;87;4;427;36;HetAgg
weka;weka.experiment.ResultMatrix;1;0;1;0;4;0;6;257;1;58;5;722;93;HetAgg
weka;weka.experiment.ResultMatrixGnuPlot;0;0;1;1;2;1;5;25;2;34;4;173;12;HetAgg
weka;weka.experiment.ResultMatrixLatex;0;0;1;1;3;1;6;50;2;44;6;207;12;HetAgg
weka;weka.filters.MultiFilter;0;1;1;0;2;0;13;40;4;42;4;144;19;HetAgg
weka;weka.filters.supervised.attribute.ClassOrder;0;0;1;1;1;1;14;51;2;45;4;198;19;HetAgg
weka;weka.filters.supervised.attribute.Discretize;0;0;1;1;6;1;21;109;2;83;7;456;36;HetAgg
weka;weka.filters.supervised.attribute.PLSFilter;1;0;1;1;6;1;23;84;4;84;3;489;38;HetAgg
weka;weka.filters.supervised.instance.Resample;0;0;1;1;4;1;11;72;2;58;5;261;28;HetAgg
weka;weka.filters.supervised.instance.SpreadSubsample;0;0;1;1;1;1;12;67;2;52;6;248;24;HetAgg
weka;weka.filters.unsupervised.attribute.AddNoise;0;0;1;1;4;1;13;58;2;53;4;261;24;HetAgg
weka;weka.filters.unsupervised.attribute.ClusterMembership;0;0;1;1;1;1;19;63;2;68;4;248;21;HetAgg
weka;weka.filters.unsupervised.attribute.Discretize;0;1;1;1;8;1;17;134;3;84;7;508;41;HetAgg
weka;weka.filters.unsupervised.attribute.InterquartileRange;0;1;1;0;2;0;14;83;4;69;5;321;34;HetAgg
weka;weka.filters.unsupervised.attribute.MathExpression;0;1;1;1;1;1;20;56;3;68;5;233;22;HetAgg
weka;weka.filters.unsupervised.attribute.Normalize;0;1;1;0;4;0;17;58;3;52;7;255;20;HetAgg
weka;weka.filters.unsupervised.attribute.NumericToNominal;0;1;1;0;1;0;16;38;4;63;3;145;16;HetAgg
weka;weka.filters.unsupervised.attribute.StringToWordVector;1;0;1;0;2;0;25;195;2;156;6;694;68;HetAgg
weka;weka.filters.unsupervised.instance.subsetbyexpression.Scanner;0;0;1;1;2;1;6;129;1;25;6;497;23;HetAgg
weka;weka.filters.unsupervised.instance.SubsetByExpression;0;1;1;0;1;0;11;26;4;26;2;99;16;HetAgg
weka;weka.gui.AttributeVisualizationPanel;0;1;1;0;1;0;13;117;8;63;9;593;11;HetAgg
weka;weka.gui.beans.ClassAssignerCustomizer;0;0;1;1;1;1;10;32;5;38;3;166;10;HetAgg
weka;weka.gui.beans.ClassValuePicker;0;0;1;1;2;1;15;77;5;53;5;258;29;HetAgg
weka;weka.gui.beans.FlowRunner;0;0;1;1;1;2;14;69;1;53;6;315;19;HetAgg
weka;weka.gui.beans.KnowledgeFlowApp;1;0;1;0;4;0;33;316;10;311;7;2045;45;HetAgg
weka;weka.gui.beans.LogPanel;0;0;1;1;1;1;4;37;5;56;4;266;7;HetAgg
weka;weka.gui.beans.PredictionAppender;0;0;1;1;1;1;33;138;5;89;6;513;38;HetAgg
weka;weka.gui.beans.Saver;0;1;1;1;2;1;25;91;7;82;5;403;26;HetAgg
weka;weka.gui.beans.ScatterPlotMatrix;0;1;1;0;2;0;6;16;6;21;3;100;8;HetAgg
weka;weka.gui.beans.StripChart;0;0;1;1;3;1;21;84;17;83;3;494;35;HetAgg
weka;weka.gui.beans.TestSetMaker;0;1;1;0;3;0;11;18;6;18;4;66;10;HetAgg
weka;weka.gui.beans.TrainTestSplitMaker;0;1;1;0;1;0;14;42;6;30;3;191;22;HetAgg
weka;weka.gui.experiment.ResultsPanel;1;0;1;1;2;5;26;90;5;190;3;945;20;HetAgg
weka;weka.gui.experiment.SimpleSetupPanel;1;0;1;0;3;0;23;113;5;121;4;848;19;HetAgg
weka;weka.gui.explorer.AttributeSelectionPanel;0;0;1;1;1;2;25;65;5;96;3;812;17;HetAgg
weka;weka.gui.explorer.ClustererPanel;1;0;1;1;3;1;40;127;5;150;6;1268;26;HetAgg
weka;weka.gui.graphvisualizer.HierarchicalBCEngine;1;0;1;0;12;0;13;253;1;54;7;979;42;HetAgg
weka;weka.gui.GUIChooser;1;0;1;0;2;0;19;56;11;90;5;896;13;HetAgg
weka;weka.gui.hierarchyvisualizer.HierarchyVisualizer;0;1;1;1;4;1;4;61;6;43;4;331;14;HetAgg
weka;weka.gui.treevisualizer.Node;1;0;1;0;2;0;4;63;1;25;2;240;35;HetAgg
weka;weka.gui.treevisualizer.PlaceNode2;0;0;1;1;2;1;7;69;1;26;4;336;13;HetAgg
weka;weka.gui.treevisualizer.TreeVisualizer;0;1;0;1;0;1;17;218;6;106;4;1105;28;HetAgg
weka;weka.gui.visualize.Plot2D;1;0;1;0;9;0;12;219;5;99;9;886;45;HetAgg
weka;weka.gui.visualize.PlotData2D;0;0;1;1;4;1;11;60;1;25;5;230;21;HetAgg
weka;weka.gui.visualize.VisualizePanel;0;0;1;1;5;1;18;103;11;102;5;1542;32;HetAgg
