sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
dbeaver;org.jkiss.dbeaver.ui.navigator.actions.NavigatorHandlerObjectCreateCopy$Anonymous1;0;0;0;0;0;0;2;1;2;0.0;0;1;10;1;WBS
dbeaver;org.jkiss.dbeaver.ui.navigator.actions.NavigatorHandlerObjectCreateCopy$Anonymous2;0;0;0;0;0;0;3;2;3;0.0;0;1;16;1;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.autorefresh.AutoRefreshControl$AutoRefreshMenuListener;0;0;0;0;0;0;13;4;9;0.33333334;0;2;76;3;WBS
dbeaver;org.jkiss.dbeaver.model.impl.data.transformers.EpochTimeAttributeTransformer$EpochValueHandler;0;0;0;0;0;0;9;1;11;0.5;0;2;42;4;WBS
dbeaver;org.jkiss.dbeaver.ui.editors.sql.syntax.SQLContextInformer$TablesFinderJob;0;0;0;0;0;0;26;7;14;0.0;0;2;105;2;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.model.OracleGrantee;0;0;0;0;0;0;5;0;19;0.70000005;2;4;55;5;WBS
dbeaver;org.jkiss.dbeaver.ui.dialogs.connection.ConnectionPageDriver$Anonymous2;0;0;0;0;0;0;1;0;2;0.0;0;1;5;1;WBS
dbeaver;org.jkiss.dbeaver.model.sql.generator.SQLGeneratorMerge;0;0;0;0;0;0;10;3;5;0.0;0;5;39;1;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.data.OracleXMLValueHandler;0;0;0;0;0;0;11;2;10;1.0;0;3;41;3;WBS
dbeaver;org.jkiss.dbeaver.ui.dialogs.connection.ConnectionPageDriver$Anonymous1;0;0;0;0;0;0;2;0;4;0.0;0;1;15;2;WBS
dbeaver;org.jkiss.dbeaver.ui.preferences.WizardPrefPage;0;0;0;0;0;0;31;2;10;0.47368422;0;2;106;19;WBS
dbeaver;org.jkiss.dbeaver.ui.app.standalone.about.AboutBoxDialog$Anonymous1;0;0;0;0;0;0;1;0;1;0.0;0;1;18;1;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.model.OracleTableBase$AdditionalInfoValidator;0;0;0;0;0;0;1;0;3;0.0;0;1;5;1;WBS
dbeaver;org.jkiss.dbeaver.lang.SCMRoot;0;0;0;0;0;0;8;2;10;0.25;0;2;33;4;WBS
dbeaver;org.jkiss.dbeaver.ui.app.standalone.about.AboutBoxDialog$Anonymous3;0;0;0;0;0;0;1;0;2;0.0;0;1;5;1;WBS
dbeaver;org.jkiss.dbeaver.ui.help.LightweightHelpView;0;0;0;0;0;0;1;0;1;0.0;0;2;4;1;WBS
dbeaver;org.jkiss.dbeaver.ext.mysql.ui.config.MySQLUserManager$CommandDropUser$Anonymous2;0;0;0;0;0;0;2;1;1;0.0;0;1;7;1;WBS
dbeaver;org.jkiss.dbeaver.ui.editors.entity.handlers.UndoChangesHandler;0;0;0;0;0;0;8;2;8;0.0;0;2;24;2;WBS
dbeaver;org.jkiss.dbeaver.model.sql.registry.SQLFormatterDescriptor;0;0;0;0;0;0;5;0;6;0.68;0;2;26;5;WBS
dbeaver;org.jkiss.dbeaver.ui.actions.common.AddBookmarkHandler$AddBookmarkDialog$Anonymous1;0;0;0;0;0;0;1;0;3;0.0;0;1;5;1;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.resultset.FilterSettingsDialog$FilterSettingsTreeEditor;0;0;0;0;0;0;14;1;10;0.6;0;2;58;5;WBS
dbeaver;org.jkiss.dbeaver.model.data.storage.ExternalContentStorage;0;0;0;0;0;0;11;3;5;0.48148146;0;1;50;9;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.resultset.spreadsheet.Spreadsheet$GridAccessibleListener;0;0;0;0;0;0;4;0;2;0.0;0;1;12;4;WBS
dbeaver;org.jkiss.dbeaver.ext.firebird.model.FireBirdView;0;0;0;0;0;0;9;1;12;0.70000005;0;4;34;5;WBS
dbeaver;org.jkiss.dbeaver.ext.ocient.model.plan.OcientQueryPlaner$Anonymous1;0;0;0;0;0;0;3;1;4;0.0;0;1;13;2;WBS
dbeaver;org.jkiss.dbeaver.tasks.ui.internal.TaskUIViewBundle;0;0;0;0;0;0;0;0;0;NaN;0;1;3;0;WBS
dbeaver;org.jkiss.dbeaver.ui.editors.DatabaseEditorInput;0;0;0;0;0;0;41;2;23;0.8690476;0;1;136;24;WBS
dbeaver;org.jkiss.dbeaver.tools.transfer.registry.DataTransferProcessorDescriptor;0;0;0;0;0;0;29;2;14;0.8796993;0;2;117;19;WBS
dbeaver;org.jkiss.dbeaver.ext.mysql.edit.MySQLDatabaseManager;0;0;0;0;0;0;10;1;21;0.0;0;2;37;8;WBS
