sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
libgdx;com.badlogic.gdx.scenes.scene2d.ui.List;0;1;1;1;2;1;70;4;21;0.8489583;0;3;326;32;HetAgg
libgdx;com.badlogic.gdx.tools.hiero.unicodefont.UnicodeFont;1;0;1;0;1;0;137;4;21;0.9426726;0;1;473;58;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.Table;1;0;1;0;4;0;314;5;25;0.9482021;2;5;969;97;HetAgg
libgdx;com.badlogic.gdx.input.GestureDetector;1;0;0;1;0;1;52;3;8;0.8590477;1;2;303;21;HetAgg
libgdx;com.badlogic.gdx.utils.StringBuilder;1;0;0;1;0;1;303;5;3;0.733871;0;1;768;93;HetAgg
libgdx;com.badlogic.gdx.tools.texturepacker.TexturePacker;1;0;1;0;2;0;161;6;20;0.7916667;0;1;793;28;HetAgg
libgdx;com.badlogic.gdx.graphics.g2d.SpriteBatch;1;0;1;0;1;0;120;3;14;0.87015504;1;1;780;43;HetAgg
libgdx;com.badlogic.gdx.physics.bullet.collision.btTriangleIndexVertexArray;0;1;1;0;2;0;54;3;11;0.75;2;3;159;36;HetAgg
libgdx;com.badlogic.gdx.math.ConvexHull;0;0;1;1;2;1;65;3;7;0.8;0;1;213;11;HetAgg
libgdx;com.badlogic.gdx.assets.AssetManager;0;0;1;1;1;1;176;6;51;0.86813176;0;1;487;52;HetAgg
libgdx;com.badlogic.gdx.backends.lwjgl.LwjglCanvas;1;0;1;1;1;2;68;3;27;0.9529676;0;1;354;47;HetAgg
libgdx;com.badlogic.gdx.graphics.g2d.PolygonSpriteBatch;1;0;1;0;1;0;156;2;15;0.8425533;0;1;971;47;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.Label;1;1;0;1;0;1;89;3;15;0.8789916;0;3;270;35;HetAgg
libgdx;com.badlogic.gdx.backends.lwjgl.audio.OggInputStream;1;0;0;1;0;1;72;10;13;0.84545463;0;2;278;15;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.utils.BaseAnimationController;1;0;1;0;1;0;50;4;15;0.8133334;1;1;196;15;HetAgg
libgdx;com.badlogic.gdx.utils.compression.lzma.Decoder;0;0;1;1;1;1;32;8;10;0.627451;0;1;228;6;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.utils.ModelBuilder;1;0;1;0;1;0;57;3;15;0.8684211;0;1;214;38;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.Cell;1;0;0;1;0;1;239;2;11;0.9541842;0;1;760;150;HetAgg
libgdx;com.badlogic.gdx.backends.headless.HeadlessApplication;1;0;1;0;2;0;48;4;24;0.91612905;0;1;193;31;HetAgg
libgdx;com.badlogic.gdx.graphics.g2d.NinePatch;1;0;1;0;2;0;123;2;7;0.8932181;0;1;368;42;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.VerticalGroup;1;0;0;1;0;1;122;4;10;0.88435364;0;4;389;49;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter;0;1;0;1;0;1;48;4;13;0.7940503;0;3;198;23;HetAgg
libgdx;com.badlogic.gdx.physics.bullet.dynamics.btLemkeSolver;0;1;1;0;1;0;22;2;6;0.1764706;0;3;65;17;HetAgg
libgdx;com.badlogic.gdx.maps.tiled.AtlasTmxMapLoader;0;0;1;1;1;1;29;4;27;0.75;0;5;144;10;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.loader.G3dModelLoader;1;0;1;0;1;0;125;10;27;0.875;0;4;348;14;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.Skin;1;0;1;1;1;1;120;4;49;0.87567556;0;1;431;37;HetAgg
libgdx;com.badlogic.gdx.math.Matrix4;1;0;1;0;3;0;113;1;7;0.7883738;0;1;866;94;HetAgg
libgdx;com.badlogic.gdx.graphics.Colors;0;0;1;1;1;1;6;0;3;0.2;0;1;54;5;HetAgg
libgdx;com.badlogic.gdx.graphics.Cubemap;0;1;1;0;1;0;40;3;15;0.74603176;0;2;158;21;HetAgg
libgdx;com.badlogic.gdx.backends.lwjgl.LwjglGraphics;1;0;0;1;0;1;144;6;24;0.9502164;0;4;534;66;HetAgg
libgdx;com.badlogic.gdx.backends.lwjgl.LwjglApplication;1;0;1;1;1;1;87;4;30;0.921875;2;1;309;40;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.utils.TiledDrawable;0;0;1;1;1;1;16;2;7;0.6666667;0;3;78;9;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.ScrollPane;1;0;1;0;2;0;275;4;22;0.94907385;2;4;794;99;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.Model;0;0;1;1;1;1;110;5;34;0.8511905;0;1;278;24;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.Stage;1;1;1;1;2;1;158;5;33;0.921448;0;2;563;61;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.particles.values.EllipseSpawnShapeValue;0;1;0;1;0;1;15;2;9;0.33333334;0;3;70;9;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.shaders.DefaultShader;1;1;0;0;0;0;167;4;30;0.9031339;1;2;704;27;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.utils.shapebuilders.RenderableShapeBuilder;0;0;1;1;1;1;28;2;13;0.74285716;0;4;111;7;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.TextButton;0;1;1;0;1;0;38;3;14;0.5;1;7;112;13;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.TextField;1;1;1;1;1;1;194;4;35;0.95402986;1;6;842;67;HetAgg
libgdx;com.badlogic.gdx.graphics.g2d.PolygonSprite;1;0;1;0;1;0;55;1;7;0.813492;0;1;227;36;HetAgg
netty;com.corundumstudio.socketio.namespace.Namespace;1;0;1;0;1;0;73;2;28;0.8952381;0;1;259;35;HetAgg
webmagic;us.codecraft.webmagic.model.PageModelExtractor;1;0;1;0;2;0;85;5;24;0.8161764;0;1;322;17;HetAgg
webmagic;us.codecraft.webmagic.Spider;1;0;0;1;0;2;119;6;22;0.9371347;1;1;479;57;HetAgg
